seq	len
SN:GCA_001424605.2	151
SN:GCA_001399555.1	931
SN:GCA_001431505.1	919
SN:GCA_001436735.1	1950
SN:GCA_001483755.1	2109
SN:GCA_001483755.2	2088
SN:GCA_001428365.1	2085
SN:GCA_001428365.2	2109
SN:GCA_001411475.1	922
SN:GCA_001414325.1	1923
SN:GCA_001437435.1	2028
SN:GCA_001457775.1	154
SN:GCA_001442625.1	1959
SN:GCA_001442625.2	1872
SN:GCA_001427285.1	154
SN:GCA_001467825.1	2418
SN:GCA_001426005.1	1932
SN:GCA_000160455.1	1938
SN:GCA_001434335.1	1965
SN:GCA_001427345.1	154
SN:GCA_001427345.2	2064
SN:GCA_001406835.1	1938
SN:GCA_001436325.1	1971
SN:GCA_001427485.1	2112
SN:GCA_001427485.2	1980
SN:GCA_000954015.1	160
SN:GCA_000954015.2	1920
SN:GCA_000954015.3	175
SN:GCA_001439695.1	922
SN:GCA_001510975.1	1962
SN:GCA_001421175.1	154
SN:GCA_001435575.1	1944
SN:GCA_001427185.1	154
SN:GCA_001183865.1	898
SN:GCA_001456685.1	1956
SN:GCA_001440105.1	2028
SN:GCA_001426085.1	2043
SN:GCA_001456625.1	1956
SN:GCA_001306175.1	1911
SN:GCA_001429315.1	154
SN:GCA_001457055.1	154
SN:GCA_001439745.1	154
SN:GCA_001425385.1	433
SN:GCA_001425385.2	2478
SN:GCA_000831325.1	154
SN:GCA_001436095.1	2001
SN:GCA_001446935.1	922
SN:GCA_001435775.1	154
SN:GCA_001436675.1	1947
SN:GCA_001467175.1	154
SN:GCA_001425325.1	2112
SN:GCA_001425325.2	1980
SN:GCA_004017525.1	154
SN:GCA_005890075.1	919
SN:GCA_005236915.1	1950
SN:GCA_005236915.2	1029
SN:GCA_900096935.1	2010
SN:GCA_003315205.1	2580
SN:GCA_003315205.2	1962
SN:GCA_002835675.1	1932
SN:GCA_002735715.1	910
SN:GCA_003682295.1	1941
SN:GCA_900104355.1	2124
SN:GCA_900104355.2	154
SN:GCA_005786085.1	151
SN:GCA_004365035.1	2109
SN:GCA_004365035.2	2064
SN:GCA_000219105.1	154
SN:GCA_000219105.2	1932
SN:GCA_000219105.3	1092
SN:GCA_900290975.1	1941
SN:GCA_003467385.1	1926
SN:GCA_003467385.2	151
SN:GCA_003467385.3	1914
SN:GCA_003467385.4	184
SN:GCA_004296615.1	922
SN:GCA_900163685.1	154
SN:GCA_901006595.1	1902
SN:GCA_002003425.1	154
SN:GCA_003998535.1	154
SN:GCA_000316115.1	160
SN:GCA_900104135.1	928
SN:GCA_003647375.1	1206
SN:GCA_003647375.2	2436
SN:GCA_004342905.1	1926
SN:GCA_005038595.1	922
SN:GCA_000319495.1	922
SN:GCA_900323885.1	2058
SN:GCA_900323885.2	154
SN:GCA_900097175.1	2043
SN:GCA_900097175.2	2121
SN:GCA_900097175.3	2043
SN:GCA_900097175.4	2121
SN:GCA_900110955.1	2052
SN:GCA_900110955.2	1971
SN:GCA_003719725.1	1929
SN:GCA_000264315.1	154
SN:GCA_003298655.1	1929
SN:GCA_005818915.1	2322
SN:GCA_000242135.1	1851
SN:GCA_000242135.2	1941
SN:GCA_003284895.1	1863
SN:GCA_003284895.2	418
SN:GCA_003480205.1	1926
SN:GCA_003480205.2	2004
SN:GCA_003480205.3	1932
SN:GCA_900447125.1	1917
SN:GCA_900502715.1	922
SN:GCA_001872725.1	928
SN:GCA_000019745.1	2499
SN:GCA_002729635.1	2418
SN:GCA_001905445.1	2121
SN:GCA_001905445.2	606
SN:GCA_001905445.3	2001
SN:GCA_900172305.1	154
SN:GCA_003386665.1	411
SN:GCA_003386665.2	922
SN:GCA_003435675.1	418
SN:GCA_003435675.2	151
SN:GCA_002836715.1	2616
SN:GCA_002896475.1	1953
SN:GCA_003641085.1	1965
SN:GCA_002160445.1	1989
SN:GCA_002160445.2	1986
SN:GCA_002557515.1	1929
SN:GCA_003991405.1	424
SN:GCA_003991405.2	154
SN:GCA_004833185.1	922
SN:GCA_003450075.1	153
SN:GCA_900618185.1	892
SN:GCA_003223415.1	427
SN:GCA_000243215.1	1836
SN:GCA_000243215.2	1965
SN:GCA_003972985.1	919
SN:GCA_900114235.1	1947
SN:GCA_002167985.1	2415
SN:GCA_002840285.1	154
SN:GCA_003004765.1	2088
SN:GCA_001829345.1	1800
SN:GCA_001829345.2	1923
SN:GCA_002067755.1	154
SN:GCA_000179655.1	916
SN:GCA_900113135.1	1941
SN:GCA_900504685.1	922
SN:GCA_900101875.1	1959
SN:GCA_900101875.2	1896
SN:GCA_001830455.1	445
SN:GCA_001830455.2	910
SN:GCA_004335975.1	1899
SN:GCA_003050685.1	922
SN:GCA_005861565.1	1935
SN:GCA_003367595.1	2325
SN:GCA_900517015.1	922
SN:GCA_000164035.1	154
SN:GCA_900408275.1	1977
SN:GCA_002335445.1	154
SN:GCA_000023545.1	916
SN:GCA_900105135.1	1941
SN:GCA_003746265.1	2310
SN:GCA_005405925.1	2031
SN:GCA_005405925.2	2124
SN:GCA_003054575.1	1983
SN:GCA_003054575.2	154
SN:GCA_002693185.1	1941
SN:GCA_002162815.1	2418
SN:GCA_000023125.1	1872
SN:GCA_000023125.2	1956
SN:GCA_004339745.1	910
SN:GCA_004833045.1	922
SN:GCA_002812065.1	154
SN:GCA_002812065.2	2136
SN:GCA_003700675.1	154
SN:GCA_005041265.1	922
SN:GCA_003477505.1	1917
SN:GCA_003477505.2	151
SN:GCA_003510615.1	1917
SN:GCA_004365055.1	910
SN:GCA_001914235.1	1830
SN:GCA_001914235.2	901
SN:GCA_004014715.1	2424
SN:GCA_005861015.1	1935
SN:GCA_002784945.1	2091
SN:GCA_005044025.1	922
SN:GCA_005518335.1	922
SN:GCA_001983175.1	922
SN:GCA_005217245.1	1929
SN:GCA_005636065.1	922
SN:GCA_000300005.1	2415
SN:GCA_005781225.1	922
SN:GCA_006335145.1	421
SN:GCA_006335145.2	154
SN:GCA_003944215.1	1947
SN:GCA_002368315.1	1938
SN:GCA_900143085.1	1926
SN:GCA_005048625.1	922
SN:GCA_002847505.1	154
SN:GCA_002840505.1	154
SN:GCA_003639365.1	2322
SN:GCA_002079305.1	901
SN:GCA_900102615.1	1926
SN:GCA_001803635.1	2430
SN:GCA_900636845.1	922
SN:GCA_003962055.1	2310
SN:GCA_000016045.1	922
SN:GCA_000012425.1	895
SN:GCA_002868715.1	922
SN:GCA_000238595.1	928
SN:GCA_000020805.1	154
SN:GCA_000185285.1	2118
SN:GCA_000185285.2	2025
SN:GCA_003611465.1	151
SN:GCA_002871835.1	1923
SN:GCA_003350535.1	904
SN:GCA_000978945.1	154
SN:GCA_000010725.1	448
SN:GCA_000010725.2	910
SN:GCA_900115615.1	2319
SN:GCA_001770425.1	913
SN:GCA_900517325.1	922
SN:GCA_003148625.1	1875
SN:GCA_003148625.2	1968
SN:GCA_003788635.1	922
SN:GCA_002086795.1	2028
SN:GCA_900104735.1	154
SN:GCA_002576795.1	1929
SN:GCA_900107225.1	928
SN:GCA_003286445.1	1899
SN:GCA_003286445.2	1959
SN:GCA_900105505.1	2100
SN:GCA_005863405.1	151
SN:GCA_900458265.1	1935
SN:GCA_900458265.2	2070
SN:GCA_900458265.3	2166
SN:GCA_003368325.1	910
SN:GCA_003700275.1	922
SN:GCA_002702785.1	2082
SN:GCA_002702785.2	1974
SN:GCA_005217615.1	1926
SN:GCA_001873365.1	3240
SN:GCA_005217785.1	1923
SN:GCA_000056065.1	1962
SN:GCA_900517285.1	922
SN:GCA_000160815.1	1920
SN:GCA_005048745.1	922
SN:GCA_005038605.1	922
SN:GCA_003989565.1	2028
SN:GCA_000300855.1	2055
SN:GCA_000300855.2	907
SN:GCA_003952225.1	1911
SN:GCA_003952225.2	1137
SN:GCA_900107355.1	1962
SN:GCA_900107355.2	2418
SN:GCA_000185425.1	2112
SN:GCA_000185425.2	2058
SN:GCA_003026815.1	151
SN:GCA_900104705.1	2067
SN:GCA_900104705.2	2094
SN:GCA_002799095.1	919
SN:GCA_900450715.1	922
SN:GCA_002976445.1	154
SN:GCA_003701925.1	154
SN:GCA_000158895.1	2121
SN:GCA_000158895.2	2001
SN:GCA_000158895.3	249
SN:GCA_000237365.1	154
SN:GCA_002073835.1	1953
SN:GCA_900142245.1	1914
SN:GCA_003699875.1	154
SN:GCA_004305475.1	154
SN:GCA_004305475.2	424
SN:GCA_900446815.1	898
SN:GCA_002577015.1	1923
SN:GCA_000013965.1	2136
SN:GCA_000013965.2	1926
SN:GCA_005039325.1	922
SN:GCA_900169215.1	1998
SN:GCA_900169215.2	2112
SN:GCA_004006475.1	1932
SN:GCA_004208945.1	154
SN:GCA_003234115.1	2004
SN:GCA_003234115.2	2127
SN:GCA_900513715.1	922
SN:GCA_003503255.1	154
SN:GCA_003386555.1	2100
SN:GCA_003386555.2	1947
SN:GCA_000238215.1	1866
SN:GCA_000238215.2	418
SN:GCA_004155275.1	2091
SN:GCA_004155275.2	2331
SN:GCA_000017105.1	2427
SN:GCA_005287935.1	339
SN:GCA_005287935.2	1338
SN:GCA_000187205.1	151
SN:GCA_900503635.1	922
SN:GCA_003269035.1	910
SN:GCA_900199395.1	1938
SN:GCA_002869335.1	1842
SN:GCA_002869335.2	1962
SN:GCA_000158595.1	1968
SN:GCA_003314725.1	2418
SN:GCA_003478905.1	154
SN:GCA_003478905.2	1995
SN:GCA_000157875.1	2100
SN:GCA_000157875.2	907
SN:GCA_003852425.1	904
SN:GCA_002783895.1	922
SN:GCA_002894085.1	2481
SN:GCA_002894085.2	2067
SN:GCA_000172875.1	1947
SN:GCA_000010465.1	1935
SN:GCA_001767295.1	2445
SN:GCA_006376615.1	154
SN:GCA_900168185.1	922
SN:GCA_900142255.1	154
SN:GCA_000013365.1	151
SN:GCA_000218565.1	2439
SN:GCA_900215605.1	2427
SN:GCA_005671145.1	922
SN:GCA_000166355.1	1914
SN:GCA_900108225.1	154
SN:GCA_003857395.1	154
SN:GCA_003857395.2	901
SN:GCA_003857395.3	886
SN:GCA_002994485.1	898
SN:GCA_001905785.1	2073
SN:GCA_001905785.2	2127
SN:GCA_000146325.1	154
SN:GCA_006350435.1	922
SN:GCA_002998355.1	154
SN:GCA_002998355.2	1827
SN:GCA_000222565.1	2421
SN:GCA_006350685.1	922
SN:GCA_900156705.1	154
SN:GCA_003217115.1	154
SN:GCA_003959935.1	2310
SN:GCA_003991135.1	1908
SN:GCA_003991135.2	154
SN:GCA_002920575.1	2121
SN:GCA_002920575.2	2034
SN:GCA_003568645.1	1905
SN:GCA_003568645.2	1797
SN:GCA_900507765.1	922
SN:GCA_004362445.1	154
SN:GCA_004362445.2	2064
SN:GCA_002836335.1	2622
SN:GCA_003699595.1	154
SN:GCA_005043175.1	922
SN:GCA_002120145.1	2310
SN:GCA_004345735.1	154
SN:GCA_001808545.1	2055
SN:GCA_005774675.1	1935
SN:GCA_001886615.1	928
SN:GCA_000012245.1	154
SN:GCA_003150675.1	1941
SN:GCA_006227365.1	922
SN:GCA_004346395.1	151
SN:GCA_002008275.1	421
SN:GCA_002008275.2	154
SN:GCA_001456315.1	919
SN:GCA_002002705.1	154
SN:GCA_003446495.1	2268
SN:GCA_002368435.1	1938
SN:GCA_900505965.1	922
SN:GCA_900111985.1	1908
SN:GCA_003050745.1	433
SN:GCA_003050745.2	154
SN:GCA_005861275.1	1935
SN:GCA_003472805.1	154
SN:GCA_003508495.1	1905
SN:GCA_900105545.1	1941
SN:GCA_004331535.1	922
SN:GCA_003612555.1	151
SN:GCA_003612555.2	1986
SN:GCA_003061025.1	1902
SN:GCA_003061025.2	1959
SN:GCA_002847305.1	424
SN:GCA_002847305.2	154
SN:GCA_001898175.1	2121
SN:GCA_001898175.2	2052
SN:GCA_002086255.1	2025
SN:GCA_005145025.1	154
SN:GCA_005145025.2	433
SN:GCA_002008305.1	2166
SN:GCA_002008305.2	2151
SN:GCA_003856855.1	928
SN:GCA_002288825.1	1989
SN:GCA_002288825.2	154
SN:GCA_003944225.1	151
SN:GCA_005773905.1	2073
SN:GCA_005773905.2	2097
SN:GCA_001854655.1	2106
SN:GCA_003963365.1	1911
SN:GCA_003963365.2	1989
SN:GCA_002858825.1	922
SN:GCA_005233475.1	154
SN:GCA_003040835.1	1923
SN:GCA_003074955.1	907
SN:GCA_003074955.2	424
SN:GCA_900511985.1	922
SN:GCA_003957745.1	154
SN:GCA_002281735.1	154
SN:GCA_002709445.1	154
SN:GCA_900156405.1	2418
SN:GCA_002841105.1	384
SN:GCA_002841105.2	618
SN:GCA_002841105.3	624
SN:GCA_002841105.4	774
SN:GCA_003053885.1	2085
SN:GCA_003053885.2	2037
SN:GCA_003537575.1	150
SN:GCA_003537575.2	154
SN:GCA_005039985.1	922
SN:GCA_005046335.1	922
SN:GCA_002714465.1	1911
SN:GCA_002714465.2	1920
SN:GCA_002714715.1	154
SN:GCA_900448155.1	922
SN:GCA_900448155.2	1032
SN:GCA_002747255.1	2391
SN:GCA_002747255.2	1869
SN:GCA_003634405.1	913
SN:GCA_002982075.1	2100
SN:GCA_002982075.2	151
SN:GCA_002917095.1	910
SN:GCA_003469715.1	1956
SN:GCA_003469715.2	1866
SN:GCA_002684095.1	922
SN:GCA_003428425.1	919
SN:GCA_002998475.1	1923
SN:GCA_005281885.1	1947
SN:GCA_900512695.1	922
SN:GCA_001886265.1	1947
SN:GCA_900142415.1	151
SN:GCA_900142415.2	1947
SN:GCA_002260525.1	154
SN:GCA_006094695.1	2109
SN:GCA_006094695.2	2088
SN:GCA_002993285.1	2049
SN:GCA_900636275.1	922
SN:GCA_003094615.1	151
SN:GCA_002211315.1	424
SN:GCA_002211315.2	154
SN:GCA_003466795.1	1938
SN:GCA_003627965.1	154
SN:GCA_002689125.1	2079
SN:GCA_002019985.1	2313
SN:GCA_004348675.1	1974
SN:GCA_004348675.2	2058
SN:GCA_003419945.1	2970
SN:GCA_003419945.2	2037
SN:GCA_900450475.1	922
SN:GCA_900494155.1	922
SN:GCA_004104435.1	2559
SN:GCA_004104435.2	1842
SN:GCA_002254365.1	154
SN:GCA_900637265.1	154
SN:GCA_003242265.1	1917
SN:GCA_004921075.1	2418
SN:GCA_004792905.1	922
SN:GCA_003458275.1	1905
SN:GCA_003458275.2	1962
SN:GCA_002218695.1	1965
SN:GCA_900142025.1	154
SN:GCA_005864305.1	1956
SN:GCA_003096175.1	1914
SN:GCA_002351405.1	2055
SN:GCA_005235285.1	1947
SN:GCA_002101785.1	58
SN:GCA_002101785.2	154
SN:GCA_002148405.1	160
SN:GCA_002014535.1	154
SN:GCA_004020445.1	154
SN:GCA_003484905.1	1194
SN:GCA_900513855.1	922
SN:GCA_002188335.1	2085
SN:GCA_002188335.2	2124
SN:GCA_002259025.1	154
SN:GCA_900111895.1	154
SN:GCA_900517405.1	922
SN:GCA_005217145.1	1932
SN:GCA_005280315.1	910
SN:GCA_005819805.1	919
SN:GCA_002000885.1	1962
SN:GCA_002093575.1	1947
SN:GCA_002531575.1	2436
SN:GCA_900505435.1	922
SN:GCA_006334635.1	154
SN:GCA_002979415.1	2007
SN:GCA_002979415.2	2076
SN:GCA_900107265.1	892
SN:GCA_006227745.1	1953
SN:GCA_003482275.1	1917
SN:GCA_003482275.2	151
SN:GCA_002831645.1	1860
SN:GCA_002831645.2	1950
SN:GCA_003461145.1	1833
SN:GCA_003461145.2	1983
SN:GCA_002441785.1	1956
SN:GCA_002813245.1	154
SN:GCA_002813245.2	433
SN:GCA_002237595.1	154
SN:GCA_004022955.1	154
SN:GCA_003059565.1	2322
SN:GCA_003667985.1	922
SN:GCA_002252745.1	154
SN:GCA_003634645.1	928
SN:GCA_900475065.1	1953
SN:GCA_001937195.1	925
SN:GCA_002189105.1	154
SN:GCA_001899175.1	2010
SN:GCA_002706245.1	154
SN:GCA_002706245.2	1989
SN:GCA_003388715.1	154
SN:GCA_003966265.1	2418
SN:GCA_005786315.1	151
SN:GCA_000974665.1	886
SN:GCA_900450885.1	2340
SN:GCA_003122345.1	2058
SN:GCA_003122345.2	2139
SN:GCA_003991855.1	2127
SN:GCA_003991855.2	2091
SN:GCA_002102105.1	2022
SN:GCA_002953575.1	151
SN:GCA_005943945.1	2004
SN:GCA_900510165.1	922
SN:GCA_002835245.1	2469
SN:GCA_003814005.1	154
SN:GCA_003602805.1	1878
SN:GCA_003602805.2	1965
SN:GCA_004101805.1	154
SN:GCA_003024455.1	2064
SN:GCA_003024455.2	154
SN:GCA_900107405.1	1977
SN:GCA_900107405.2	1920
SN:GCA_003319175.1	2031
SN:GCA_003293815.1	154
SN:GCA_900446825.1	1884
SN:GCA_900446825.2	1935
SN:GCA_002792415.1	2424
SN:GCA_002847985.1	889
SN:GCA_002943565.1	1995
SN:GCA_002943565.2	151
SN:GCA_900450825.1	2322
SN:GCA_005885675.1	1938
SN:GCA_900503155.1	922
SN:GCA_001829245.1	1809
SN:GCA_001829245.2	1908
SN:GCA_003148945.1	1926
SN:GCA_003148945.2	1923
SN:GCA_003732225.1	154
SN:GCA_003337715.1	907
SN:GCA_003337715.2	421
SN:GCA_003461945.1	2076
SN:GCA_003461945.2	1986
SN:GCA_900103795.1	922
SN:GCA_002161725.1	1845
SN:GCA_002161725.2	1956
SN:GCA_005670585.1	922
SN:GCA_002873615.1	922
SN:GCA_003525565.1	1938
SN:GCA_002890075.1	1929
SN:GCA_002890075.2	151
SN:GCA_002237795.1	154
SN:GCA_002860205.1	154
SN:GCA_900100825.1	421
SN:GCA_900100825.2	907
SN:GCA_003122065.1	154
SN:GCA_004342585.1	910
SN:GCA_005887275.1	922
SN:GCA_004021465.1	154
SN:GCA_002165785.1	832
SN:GCA_002162135.1	154
SN:GCA_002564045.1	3504
SN:GCA_002564045.2	154
SN:GCA_003026165.1	922
SN:GCA_002869585.1	154
SN:GCA_004216955.1	154
SN:GCA_003609655.1	1947
SN:GCA_001866665.1	2109
SN:GCA_001866665.2	2124
SN:GCA_900105495.1	154
SN:GCA_900507595.1	922
SN:GCA_001772175.1	904
SN:GCA_003337375.1	154
SN:GCA_003337375.2	1128
SN:GCA_003774625.1	922
SN:GCA_003700175.1	154
SN:GCA_003933245.1	1941
SN:GCA_900090105.1	2115
SN:GCA_900090105.2	1947
SN:GCA_004920605.1	2418
SN:GCA_900079605.1	910
SN:GCA_002153575.1	154
SN:GCA_002238115.1	1947
SN:GCA_900609015.1	154
SN:GCA_901219975.1	151
SN:GCA_002282015.1	2310
SN:GCA_005519165.1	922
SN:GCA_003935455.1	154
SN:GCA_900168125.1	1959
SN:GCA_900168125.2	1854
SN:GCA_005234115.1	1896
SN:GCA_005234115.2	1935
SN:GCA_900079085.1	907
SN:GCA_003330865.1	2088
SN:GCA_003330865.2	2121
SN:GCA_003330865.3	756
SN:GCA_003330865.4	2034
SN:GCA_900110915.1	154
SN:GCA_005784975.1	151
SN:GCA_002931485.1	2082
SN:GCA_002931485.2	2070
SN:GCA_002752475.1	154
SN:GCA_900102505.1	154
SN:GCA_003182135.1	2034
SN:GCA_001997185.1	919
SN:GCA_004136295.1	904
SN:GCA_900112025.1	910
SN:GCA_900510305.1	922
SN:GCA_003007685.1	154
SN:GCA_900143645.1	1911
SN:GCA_004101585.1	154
SN:GCA_004144275.1	1986
SN:GCA_002812325.1	2428
SN:GCA_002812325.2	2061
SN:GCA_900099785.1	922
SN:GCA_006350785.1	922
SN:GCA_900507805.1	922
SN:GCA_003633555.1	154
SN:GCA_005038015.1	922
SN:GCA_900167405.1	1911
SN:GCA_002975435.1	2151
SN:GCA_002975435.2	2106
SN:GCA_900458895.1	1935
SN:GCA_900458895.2	1923
SN:GCA_005860865.1	1935
SN:GCA_004345345.1	2103
SN:GCA_004345345.2	2082
SN:GCA_002746305.1	1947
SN:GCA_002746305.2	1908
SN:GCA_900239975.1	2421
SN:GCA_900239975.2	1809
SN:GCA_003471545.1	1935
SN:GCA_003471545.2	151
SN:GCA_004343465.1	1902
SN:GCA_005146605.1	922
SN:GCA_900169375.1	2016
SN:GCA_900169375.2	2133
SN:GCA_003813965.1	154
SN:GCA_002934945.1	1935
SN:GCA_004362195.1	2094
SN:GCA_004362195.2	2037
SN:GCA_004960025.1	922
SN:GCA_005238585.1	1950
SN:GCA_005238585.2	1029
SN:GCA_002027255.1	1911
SN:GCA_003987485.1	1920
SN:GCA_002163675.1	1938
SN:GCA_002793215.1	1854
SN:GCA_003815675.1	1935
SN:GCA_003815675.2	1890
SN:GCA_005040965.1	922
SN:GCA_005040965.2	922
SN:GCA_002797595.1	2058
SN:GCA_002797595.2	2130
SN:GCA_003003775.1	3594
SN:GCA_900187395.1	445
SN:GCA_900187395.2	2091
SN:GCA_002839445.1	154
SN:GCA_002848175.1	1965
SN:GCA_900114335.1	1929
SN:GCA_900502375.1	922
SN:GCA_900502645.1	922
SN:GCA_003963015.1	154
SN:GCA_900129785.1	1896
SN:GCA_900129785.2	1959
SN:GCA_002160325.1	1923
SN:GCA_005145645.1	2313
SN:GCA_002554425.1	928
SN:GCA_003989485.1	2067
SN:GCA_003989485.2	2109
SN:GCA_002082195.1	2121
SN:GCA_002082195.2	2055
SN:GCA_004022265.1	154
SN:GCA_004022265.2	424
SN:GCA_005046225.1	922
SN:GCA_001895265.1	2412
SN:GCA_900099615.1	1905
SN:GCA_900099615.2	1806
SN:GCA_003253565.1	2100
SN:GCA_003253565.2	2088
SN:GCA_900456255.1	922
SN:GCA_900167205.1	1983
SN:GCA_900167205.2	154
SN:GCA_900109205.1	2055
SN:GCA_900109205.2	154
SN:GCA_005144565.1	1959
SN:GCA_005144565.2	1902
SN:GCA_900188035.1	154
SN:GCA_900188035.2	424
SN:GCA_002310795.1	922
SN:GCA_001707755.1	2475
SN:GCA_003940265.1	922
SN:GCA_004176075.1	1299
SN:GCA_004176075.2	183
SN:GCA_004792295.1	2427
SN:GCA_900503475.1	922
SN:GCA_001886375.1	922
SN:GCA_001655155.1	2028
SN:GCA_004342495.1	1872
SN:GCA_004342495.2	1959
SN:GCA_900511345.1	922
SN:GCA_002211135.1	154
SN:GCA_900100535.1	154
SN:GCA_001784485.1	2463
SN:GCA_005392465.1	922
SN:GCA_005221465.1	154
SN:GCA_005221465.2	421
SN:GCA_003987015.1	154
SN:GCA_002574255.1	1929
SN:GCA_004339485.1	1941
SN:GCA_005819625.1	151
SN:GCA_003724155.1	2028
SN:GCA_003724155.2	2085
SN:GCA_003545125.1	154
SN:GCA_003634825.1	1863
SN:GCA_003634825.2	1944
SN:GCA_002928315.1	919
SN:GCA_003327455.1	1920
SN:GCA_004012955.1	2322
SN:GCA_006226005.1	889
SN:GCA_005392525.1	922
SN:GCA_002722055.1	2418
SN:GCA_005782015.1	922
SN:GCA_003363775.1	1902
SN:GCA_003931575.1	922
SN:GCA_003931575.2	151
SN:GCA_900176075.1	2436
SN:GCA_900142965.1	904
SN:GCA_002556915.1	1929
SN:GCA_003285015.1	1149
SN:GCA_003285015.2	1917
SN:GCA_003439775.1	160
SN:GCA_002838505.1	154
SN:GCA_002838505.2	2352
SN:GCA_002096925.1	1947
SN:GCA_006352065.1	2103
SN:GCA_006352065.2	2136
SN:GCA_900000195.1	1902
SN:GCA_006370375.1	2313
SN:GCA_002554795.1	1935
SN:GCA_002554795.2	1956
SN:GCA_002975345.1	2091
SN:GCA_002975345.2	2184
SN:GCA_002088295.1	154
SN:GCA_003987315.1	154
SN:GCA_004342995.1	2127
SN:GCA_004342995.2	2004
SN:GCA_004366315.1	2082
SN:GCA_004366315.2	154
SN:GCA_005871015.1	922
SN:GCA_004348575.1	1938
SN:GCA_004348575.2	2091
SN:GCA_000980175.1	154
SN:GCA_004921335.1	2418
SN:GCA_001839105.1	1932
SN:GCA_004151415.1	151
SN:GCA_004328555.1	154
SN:GCA_002147895.1	154
SN:GCA_003470035.1	1917
SN:GCA_003470035.2	1923
SN:GCA_002283775.1	922
SN:GCA_003149435.1	922
SN:GCA_004771235.1	922
SN:GCA_003578165.1	1932
SN:GCA_003336675.1	151
SN:GCA_003814705.1	2082
SN:GCA_003814705.2	2121
SN:GCA_900510395.1	922
SN:GCA_900095885.1	916
SN:GCA_002712305.1	1953
SN:GCA_002712305.2	1902
SN:GCA_003472025.1	151
SN:GCA_003472025.2	1872
SN:GCA_900460625.1	2424
SN:GCA_900460625.2	1695
SN:GCA_003259505.1	1902
SN:GCA_003259505.2	1959
SN:GCA_002030005.1	154
SN:GCA_005886935.1	154
SN:GCA_003286915.1	1905
SN:GCA_003286915.2	418
SN:GCA_004319565.1	2559
SN:GCA_004319565.2	1842
SN:GCA_001517425.1	1938
SN:GCA_002721165.1	2409
SN:GCA_001874405.1	1911
SN:GCA_002554355.1	1947
SN:GCA_005574115.1	922
SN:GCA_002180235.1	2415
SN:GCA_900090065.1	2127
SN:GCA_900090065.2	2070
SN:GCA_005848985.1	1929
SN:GCA_002871735.1	2052
SN:GCA_900094985.1	1923
SN:GCA_003059545.1	2322
SN:GCA_003264015.1	1947
SN:GCA_001984105.1	2070
SN:GCA_001984105.2	2037
SN:GCA_004019395.1	154
SN:GCA_004018995.1	2472
SN:GCA_003058785.1	2322
SN:GCA_900167105.1	1926
SN:GCA_900167105.2	1956
SN:GCA_005239055.1	2145
SN:GCA_003468525.1	1977
SN:GCA_003468525.2	948
SN:GCA_003468525.3	151
SN:GCA_003860625.1	154
SN:GCA_003096835.1	1839
SN:GCA_003096835.2	1959
SN:GCA_900119025.1	2421
SN:GCA_900119025.2	1809
SN:GCA_002705755.1	2127
SN:GCA_002705755.2	2061
SN:GCA_005237235.1	1947
SN:GCA_003336665.1	2421
SN:GCA_900505275.1	922
SN:GCA_003334535.1	922
SN:GCA_004345925.1	2016
SN:GCA_003112615.1	1947
SN:GCA_003386495.1	1923
SN:GCA_003480465.1	1902
SN:GCA_003480465.2	1974
SN:GCA_002077245.1	1923
SN:GCA_004217145.1	2085
SN:GCA_004217145.2	2061
SN:GCA_004217145.3	585
SN:GCA_002533755.1	2322
SN:GCA_003545885.1	2136
SN:GCA_003545885.2	1926
SN:GCA_900142435.1	2364
SN:GCA_900119165.1	1968
SN:GCA_900119165.2	2052
SN:GCA_002752615.1	1896
SN:GCA_003480855.1	154
SN:GCA_003480855.2	1995
SN:GCA_005041665.1	922
SN:GCA_003201195.1	2430
SN:GCA_002161035.1	1965
SN:GCA_004790715.1	922
SN:GCA_901323845.1	151
SN:GCA_002560375.1	1929
SN:GCA_002276955.1	1944
SN:GCA_005146325.1	922
SN:GCA_003351745.1	2502
SN:GCA_003639075.1	1947
SN:GCA_003639075.2	1950
SN:GCA_003639075.3	1539
SN:GCA_003639075.4	151
SN:GCA_900128905.1	1959
SN:GCA_900128905.2	1863
SN:GCA_003529185.1	154
SN:GCA_001866055.1	1929
SN:GCA_001864945.1	1974
SN:GCA_001864945.2	2115
SN:GCA_002213185.1	154
SN:GCA_900094975.1	154
SN:GCA_005217435.1	1929
SN:GCA_003225735.1	154
SN:GCA_005347485.1	2070
SN:GCA_005347485.2	2034
SN:GCA_002853805.1	922
SN:GCA_004830685.1	922
SN:GCA_003459205.1	2013
SN:GCA_003459205.2	1971
SN:GCA_003480745.1	1923
SN:GCA_900089495.1	931
SN:GCA_900503745.1	922
SN:GCA_002686755.1	1488
SN:GCA_003854895.1	922
SN:GCA_900167035.1	1953
SN:GCA_006228015.1	151
SN:GCA_003957255.1	2064
SN:GCA_003957255.2	2082
SN:GCA_900514985.1	922
SN:GCA_001804255.1	2541
SN:GCA_900454525.1	1911
SN:GCA_003814735.1	2001
SN:GCA_003814735.2	2118
SN:GCA_900505065.1	922
SN:GCA_900099965.1	154
SN:GCA_900099965.2	2067
SN:GCA_006369835.1	151
SN:GCA_900176455.1	1929
SN:GCA_004831985.1	922
SN:GCA_900461195.1	1950
SN:GCA_900106635.1	154
SN:GCA_005383285.1	922
